text,true_label,predicted_label,predicted_score,github,protocol_id
Uti en i sparbanken förvarad liggare skall hvarje hufvudman der han åtager sig uppdraget egenhändigt inskrifva sitt namn,note,seg,0.59485686,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1892/prot-1892--ak--042.xml#L491,prot-1892--ak--042
Partivis fördelning av rösterna,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201415/prot-201415--082.xml#L9845,prot-201415--082
Sammanfrågan bör lösas och då anser jag icke heller att denna fråga bör jömknings lösas Andra Kammaren har sagt att det skall förblifva vid det gamla fråge js Jag att den svenska jorden hufvudsakligen skall aflöna prästerskapet Då angående tillkan jag icke finna ringaste anledning till att nu fatta ett beslut att sättning af prästerliga tjänster skola tillsättas i annan ordning än som hittills prästerliga skett Kungl Majt har föreslagit att man skulle undvika den för ( Forts ) hatliga fullmaktshistorien som så ofta väckt förargelse Hur är den 7 löst Jo på det sätt att man på landsbygden skall dragas med detta och icke blott med personliga fullmakter ställda på viss man utan de få vara ställda på innehafvaren Det behöfs således blott att samla in ett tillräckligt antal fullmakter som ligga i ordning på vallokalen,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1909/prot-1909--fk--047.xml#L2554,prot-1909--fk--047
al mm Majt giva till känna vad utskottet anfört i fråga om reglering av anställningsförhållandena för viss biträdesoch amanuenspersonal,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1947/prot-1947--fk--009.xml#L282,prot-1947--fk--009
herr D Bergströms motion no 128 till lagutskottet herr S O Nylanders m f motion no 129 till lagutskottet,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--004.xml#L1094,prot-1896--ak--004
Angående nya handelsoch sjöfartstraktater med,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1882/prot-1882--ak--022.xml#L2004,prot-1882--ak--022
Svar på frågor,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198990/prot-198990--117.xml#L5660,prot-198990--117
Angående Riksdagens revisorers berättelse rörande,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2419,prot-1877--ak--023
Angående anteckning i kyrkobok av lekmannadop,note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1913/prot-1913--ak--038.xml#L1850,prot-1913--ak--038
Herr talmannen anmälde till fortsatt handläggning särskilda utskottets no 1 utlåtande no 11ianledning af Kongl Majts propositioner no 2 angående ny härordning no 3 med förslag till ny värnpligtslag no 3 a med förslag till lag om ändrad lydelse af 2 och 62 SS strafflagen för krigsmagten den 7 oktober 1881 och no 34 angående en särskild tilläggsbevillning för år 1901 äfvensom i anledning af de inom Riksdagens båda kamrar väckta motioner i dithörande ämnen och lemnade herr talmannen vid fortsatt behandling af 8 27 i utskottets förslag till värnpligtslag enligt förut skedd anteckning ordet till,note,seg,0.63081336,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1901/prot-1901--ak--035.xml#L69,prot-1901--ak--035
3 res 2 ( SD ),note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201415/prot-201415--082.xml#L9806,prot-201415--082
Ang handläggningen av resningsärende,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1955/prot-1955--fk--032.xml#L2089,prot-1955--fk--032
dels två likalydande motioner väckta den ena inom första kammaren av herrar Wallmark och Nyman ( 1 769 ) samt den andra inom andra kammaren av herrar Nordgren och Westberg ( II 928 ),note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10413,prot-1963--fk--027
89,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198788/prot-198788--068.xml#L268,prot-198788--068
Chefen för finansdepartementet herr statsrådet friherre von Essen,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1892/prot-1892--ak--042.xml#L447,prot-1892--ak--042
Herr Lyth,note,seg,0.67725545,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1875/prot-1875--ak--023.xml#L3395,prot-1875--ak--023
Voteringen utföll med 32 ja mot 74 nej i följd hvaraf Kammaren bifallit Utskottets hemställan med uteslutande af sista meningen hvarvid jemväl öfverlåtna och skulle jemlikt 63 3 mom Riksdagsordningen detta beslut genom utdrag af protokollet Medkammaren delgifvas,note,seg,0.54955935,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1876/prot-1876--ak--028.xml#L4432,prot-1876--ak--028
herr Lasse Jönssons motioner no 131 till statsutskottet och no 132 till tillfälligt utskott,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--004.xml#L1102,prot-1896--ak--004
Onsdagen den 19 februari 1941 f m Nr 9 21,note,seg,0.63081336,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1941/prot-1941--fk--009.xml#L2265,prot-1941--fk--009
Onsdagen den 23 november 1983,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198384/prot-198384--030.xml#L8384,prot-198384--030
Meddelande av utrikesministern tillika svar på fråga ang förstärkning av de svenska insatserna för teknisk hjälp till mindre utvecklade områden i världe,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1957/prot-1957--ak--009.xml#L2919,prot-1957--ak--009
Vidare yttrades ej Kammaren biföll Utskottets hemställan,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2867,prot-1880--ak--047
3 Ärenden för hänvisning till utskott,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201617/prot-201617--082.xml#L4374,prot-201617--082
Lördagen den 6 april,note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--020.xml#L3057,prot-1895--fk--020
Jag bestrider detta Den som inträder i skolan har dermed ingalunda gjort ett bestämdt val af yrke ty såsom jag förut haft äran anföra utbildas eleven icke ensamt eller ens hufvudsakligast för landtbruket utan erhåller derjemte en fullständig elementär underbyggnad och när han utgår ur skolan står verlden honom lika öppen som om han genomgått den allmänna elementarskolan på den reala linien,seg,note,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0329.xml#L4171,prot-1867--ak--0329
Onsdagen den 15 november 1961,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--030.xml#L9794,prot-1961--ak--030
Herr Hagberg i Malmö åberopade även prisrabatterna på livsmedel och ansåg att dessa voro ägnade att mildra omsättningsskattens verkningar för de,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1945/prot-1945--ak--009.xml#L4019,prot-1945--ak--009
Onsdagen den 14 maj f m 33 Nr 35,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1924/prot-1924--ak--035.xml#L2976,prot-1924--ak--035
Nr 13 3,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L225,prot-1966--fk--013
Vid föredragning av motionen nr 453 hänvisades densamma i vad den avsåge förstärkning av personalen hos JOämbetet till bankoutskottet och i övrigt till bevillningsutskottet,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3147,prot-1964--fk--005
Jessica Polfjärd ( M ) och Helena Lindahl ( C ) anmälde att de avsett att avstå från att rösta men markerats ha röstat ja,note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201415/prot-201415--082.xml#L9925,prot-201415--082
Reservationer hade anmälts,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1947/prot-1947--fk--009.xml#L293,prot-1947--fk--009
No 28,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1875/prot-1875--ak--023.xml#L3370,prot-1875--ak--023
Anf 9 KURT KVARNSTRÖM ( S ) replik,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201011/prot-201011--016.xml#L968,prot-201011--016
Föredrogs ånyo statsutskottets utlåtande nr 167 i anledning av motioner rörande den statliga trafikpolitiken m m,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4682,prot-1969--fk--039
Herr Brännström,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1928/prot-1928--ak--037.xml#L6137,prot-1928--ak--037
Statsverkspropositionen m m,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1958/prot-1958-b-fk--002.xml#L1120,prot-1958-b-fk--002
7 Bordläggning,note,seg,0.54955935,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199596/prot-199596--066.xml#L1492,prot-199596--066
Anf 20 LENNART BRUNANDER ( c ),note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199596/prot-199596--005.xml#L3501,prot-199596--005
13 Kammaren åtskildes kl 1243,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201819/prot-201819--031.xml#L10751,prot-201819--031
Har vid sådant förvärv av tillgång som utgör avgiftspliktig investering såsom likvid eller dellikvid lämnats annan likartad tillgång skall såsom investeringskostnad anses allenast mellanskillnaden,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5469,prot-1951--ak--035
38 Lördagen den 23 januari,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1915/prot-1915--ak--006.xml#L2919,prot-1915--ak--006
91,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198788/prot-198788--068.xml#L271,prot-198788--068
11 ) de likalydande motionerna I 615 av herr Johan Olsson m fl och II 699 av fru Jonäng m fl ävensom,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4740,prot-1969--fk--039
Herr Elofsson Gustaf,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1943/prot-1943--fk--019.xml#L1400,prot-1943--fk--019
under året uppgick till 300 kubikmeter utgör alltså skogsminskningen 400 kubikmeter För det avverkade virket erhöll han 4200 kronor eller i genomsnitt 6 kronor per kubikmeter varav å skogsminskningen 400 kubikmeter belöper 2400 kronor Då hans ingångsvärde emellertid utgjorde blott 4 kronor per kubikmeter är han berättigad erhålla avdrag endast efter detta värde eller med 1600 kronor Härefter utgör det gällande virkesförådet 14600 kubikmeter och det gällande ingångsvärdet 58400 kronor,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1928/prot-1928--ak--037.xml#L6073,prot-1928--ak--037
Prot 198990117 8 maj 1990,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198990/prot-198990--117.xml#L5657,prot-198990--117
No 42 6 Onsdagen den 11 Maj e m,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1892/prot-1892--ak--042.xml#L435,prot-1892--ak--042
Inrättande av en fiskeristyrelse m m,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1948/prot-1948--ak--016.xml#L4372,prot-1948--ak--016
Onsdagen den 27 april 1960 fm,note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--014.xml#L3575,prot-1960--fk--014
motionerna nr 454457 till konstitutionsutskottet och,note,seg,0.59485686,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3155,prot-1964--fk--005
No 67 34 Måndagen den 18 Maj e m,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1903/prot-1903--ak--067.xml#L2542,prot-1903--ak--067
r 172 med förslag till förordning angående ändring i vissa delar av förordningen den 15 juni 1934 om erkända arbetslöshetskassor m m och,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1937/prot-1937--ak--017.xml#L191,prot-1937--ak--017
Onsdagen den 12 december 1951 fm,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5491,prot-1951--ak--035
Anf 13 Statsminister FREDRIK REINFELDT ( m ) replik,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200708/prot-200708--126.xml#L770,prot-200708--126
Nr 5 39,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3693,prot-1952--ak--005
I samband härmed hade utskottet till behandling förehaft följande motioner nämlige,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10378,prot-1963--fk--027
No 22,note,seg,0.54955935,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1882/prot-1882--ak--022.xml#L2001,prot-1882--ak--022
r 167 med förslag till förordning om ändrad lydelse av I och 5 i förordningen den 2 juni 1911 angående grunderna och sättet för markegångsprisens bestämmande,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L149,prot-1923--fk--019
r 181 angående fortsatt reglering av tillverkningen och avsättningen av potatismjöl,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1937/prot-1937--ak--017.xml#L180,prot-1937--ak--017
Anf 14 Statsrådet ANDERS YGEMAN ( S ),note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201617/prot-201617--082.xml#L4429,prot-201617--082
7 Svar på interpellation 201617347 om Polismyndighetens ekonomi,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201617/prot-201617--082.xml#L4450,prot-201617--082
