content,tag,github,protocol_id
Kammaren sammanträdde kl 1600,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L231,prot-1966--fk--013
Justerades protokollet för den 18 innevarande månad,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L234,prot-1966--fk--013
Anmäldes och godkändes andra lagutskottets förslag till riksdagens skrivelser till Konungen,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L237,prot-1966--fk--013
r 95 i anledning av väckta motioner om ersättning från den allmänna sjukförsäkringen för fotvård m m samt,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L241,prot-1966--fk--013
r 96 i anledning av väckta motioner om samordning av pensionsutbetalning och skattelikvid,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L245,prot-1966--fk--013
Ang utländska studerande i Sverige,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L249,prot-1966--fk--013
Herr statsrådet och chefen för inrikesdepartementet JOHANSSON erhöll ordet för att besvara fru Segerstedt Wibergs fråga angående utländska studerande i Sverige vilken fråga intagits i kammarens protokoll för den 22 februari och yttrade,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L252,prot-1966--fk--013
Herr talman Fru Ingrid Segerstedt Wiberg har frågat mig om någon ändring har skett i reglerna för utländska studerandes inresa och vistelse i Sverige Till svar på frågan får jag anföra följande,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L259,prot-1966--fk--013
I utlänningskungörelsen finns vissa särskilda bestämmelser i fråga om utländska studerande Sålunda får utlänning som är inskriven vid läroanstalt i Sverige och vars försörjning under studietiden är tryggad genom egna medel stipendium studielån eller på annat sådant sätt inte utan särskilda skäl vägras uppehållstillstånd för denna tid En sådan utländsk studerande får också inneha anställning utan arbetstillstånd under tiden 15 maj15 septem,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L266,prot-1966--fk--013
ber Under andra tider på året kan sådan utländsk studerande få arbetstillstånd för anställning av mera tillfällig art utan att arbetsmarknadsmyndighet behöver höras,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L277,prot-1966--fk--013
Enligt ett generellt bemyndigande kan polismyndighet befria viseringsfri utlänning som studerar vid läroanstalt i utlandet och som vistas här på ferier från skyldigheten att ha arbetstillstånd under tiden 15 maj15 oktober dock inte för anställning som kräver särskild legitimation,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L284,prot-1966--fk--013
De regler som jag har redogjort för nu är inte ändrade,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L293,prot-1966--fk--013
I fråga om anställning som diskare eller köksbiträde kunde polismyndighet tidigare i vissa fall befria viseringsfri utlänning från skyldighet att ha arbetstillstånd under 3 månader från inresan i det nordiska passkontrollområdet Numera jämställs emellertid dessa yrken i fråga om arbetstillstånd med övriga yrkesområden Det innebär bl a att den tidigare möjligheten för utländsk studerande att även under tiden 15 oktober15 maj befrias från skyldighet att ha arbetstillstånd för anställning som diskare eller köksbiträde har upphört,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L298,prot-1966--fk--013
Fru SEGERSTEDT WIBERG (fp),intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L310,prot-1966--fk--013
Herr talman Jag ber att få tacka för svaret som har kommit att lämnas något sent på grund av omständigheter som herr statsrådet ingalunda har ansvaret för,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L314,prot-1966--fk--013
Då jag ställde frågan hade just pressen i Stockholm allmänt innehållit artiklar där det skildrades hur svårigheterna ökat för de utländska studerandena Det var dessa artiklar som föranledde min fråga,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L319,prot-1966--fk--013
Av svaret framgår att några egentliga nya svårigheter inte har rests Det,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L324,prot-1966--fk--013
42 Nr 34,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3815,prot-1967--fk--034
Ang den ekonomiska politiken m m,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3818,prot-1967--fk--034
part är en väsentlig motor i vår ekonomiska utveckling Vi har haft det beträffande atomprogrammet och vi har haft det tex vid utvecklingen av flygplanet Viggen Vi kan diskutera olika synpunkter på det flygplanet men vad vi inte kommer ifrån är att själva tekniken att driva fram en avancerad produkt visar sig ha oerhört stora indirekta effekter på den svenska industrins tekniska nivå och därmed dess konkurrenskraft,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3822,prot-1967--fk--034
Jag tror att vi har anledning  och vi har förresten redan beslutat om det  att i direkt samarbete med industrin undersöka vissa centrala teknologiska fält för att se om svenskt näringsliv och svensk ekonomi över huvud taget har intresse av att vi satsar på bestämda utvecklingsprogram Det kommer att kosta pengar herr Holmberg och ur den synpunkten är det naturligtvis en skattefråga men jag hoppas få tillfälle återkomma till detta om möjligt redan i nästa års budget,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3831,prot-1967--fk--034
Det vore naturligtvis roligt att avge en skattepolitisk deklaration eftersom det är den första ekonomiska debatt där jag får företräda regeringen Jag skall emellertid avstå från detta Jag vill gärna rent personligt säga att ett annat skattesystem sor på ett enklare sätt nådde de fördelningsresultat som vi når med vårt nuvarande system naturligtvis skulle vara en mycket stor fördel Vi är inte så konservativt förälskade i vårt nuvarande skattesystem herr Holmberg att vi inte kan tänka oss rätt radikalt nya tankar men de tankarna herr Holmberg kommer inte att följa skatteberedningens och herr Holmbergs banor,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3841,prot-1967--fk--034
I det avseendet vill jag endast påpeka för herr Holmberg och kammaren att det föreligger en egendomlig inkonsekvens i herr Holmbergs hela skatteresonemang Det är självklart att kompensationstänkande och kompensationskrav spelar en mycket stor roll och har en betydande genomslagskraft i ett genomorganiserat samhälle där,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3853,prot-1967--fk--034
Måndagen den 29 maj 1967 fm,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3861,prot-1967--fk--034
kravet på full sysselsättning har en tyngd och en politisk basing av sådan styrka som vi har i vårt land Men varför herr Holmberg skall dessa kompensationskrav endast komma in i det resonemang som herr Holmberg nu för när det gäller den direkta skatten och innebära kompensation för marginalskatteeffekter dvs SACOresonemanget när vi har precis samma kompensationstänkande och möjlighet till kompensationstänkandets genomslag när det gäller de indirekta skattehöjningarna Det är ju de diskussionerna vi har haft tidigare när det gäller omsättningsskatten som en inflationsbekämpande metod Det system som herr Holmberg arbetar med måste såvitt jag förstår innebära att en sänkning av marginalskatterna och en sänkning av inkomstskatterna betyder  om man inte förutsätter en helt annan statsutgiftsutveckling än vad herr Holmberg har någon möjlighet att genomdriva  en väsentlig höjning av den indirekta beskattningen och då har vi kompensationstänkandet kvar den vägen Så enkelt är det alltså inte herr Holmberg,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3865,prot-1967--fk--034
Sedan vill jag gärna för att rätt skall vara rätt säga att jag borde ha varit mera utförlig när jag talade om 1 000 miljoner kronor som inkomstbortfall till följd av högerns skatteförslag 1090 miljoner är inte effekten av marginalskatteändringen utan det är 725 miljoner I den totala miljarden ingick också effekten av högerns övriga skatteförslag,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3883,prot-1967--fk--034
Herr BENGTSON (cp) kort genmäle,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3892,prot-1967--fk--034
Herr talman Statsrådet Wickmans andra anförande var så neddämpat i olika avseenden att meningsskiljaktigheterna kanske inte blir så skarpa,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3896,prot-1967--fk--034
Beträffande mervärdeskatten återgick han till den gamla positionen dvs att man kan tänka sig en sådan Den hade inte så stora olägenheter utan tvärtom skulle det kunna finnas fördelar också,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3901,prot-1967--fk--034
24 Nr 38,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2140,prot-1968--fk--038
Onsdagen den 20 november 1968,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2143,prot-1968--fk--038
Onsdagen den 20 november,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2146,prot-1968--fk--038
Kammaren sammanträdde kl 1000,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2149,prot-1968--fk--038
Justerades protokollet för den 12 innevarande månad,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2152,prot-1968--fk--038
Ledighet från riksdagsgöromålen för att såsom ombud bevista Förenta Nationernas generalförsamlings tjugutredje möte beviljades herr Holmberg från och med den 20 november till och med den 6 december,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2155,prot-1968--fk--038
Anmäldes och godkändes bevillningsutskottets förslag till riksdagens skrivelse nr 342 till Konungen med anledning av Kungl Majts proposition med förslag till förordning om ändrad lydelse av 1 8 1 mom förordningen den 17 maj 1923 (nr 116) angående skatt för hundar,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2160,prot-1968--fk--038
Herr TALMANNEN yVvttrade,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2167,prot-1968--fk--038
Plenum fredagen den 22 november som i den preliminära planen utsatts till kl 1000 eller 1400 kommer att börja kl 1400 och blir ett bordläggningsplenum,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2170,prot-1968--fk--038
Föredrogs och hänvisades till statsutskottet Kungl Majts proposition nr 166 angående domartjänster vid vissa underrätter,note,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2175,prot-1968--fk--038
