content,tag
kännande Till min förvåning fann jag att en avsevärd majoritet inom statsutskottetn hade ställt sig på deras sida som äro missnöjda,seg
Utskottet uttalar att en större del av anslaget än som anvisats genom detnkungl brevet av den 9 december 1927 bör beviljas för utövande av andlig vårdnvid armén genom prästmän i svenska kyrkan samt att dessa medel böra ställasntill truppförbandschefernas förfogande Detta uttalande kan jag ej fatta pånannat sätt än att utskottet ogillat den fördelning av medlen som skett Jagnnödgas för min del bestämt hävda den uppfattningen att riksdagens direktivnblivit i detta avseende följda,seg
1925 års förslag till försvarets ordnande upptog regementspastorernas avskaffanden utom beträffande Karlsborg och Boden där garnisonspastorer skullenfinnas Det väcktes fyra motioner av vilka två vunno försvarsutskottets beaktanden medan de andra två lämnades å sido Den ena gick ut på att till centralstyrelsenn för förbundet Soldaternas vänner skulle lämnas 50000 kronor inoch för förbundets arbete för de värnpliktigas religiösa och etiska vård Dennandra som väcktes av herr Bergqvist i denna kammare gick ut på regementspastorernasn bibehållande alternativt att 50000 kronor skulle anslås för attnefter vederbörande militärmyndigheters samt domkapitlens och svenska kyrkansn diakonistyrelses hörande användas till bestridande av pastoralvården inomnarmé,seg
Försvarsutskottet biträdde Kungl Majts förslag om regementspastorernasnavskaffande Beträffande de båda av mig omnämnda motionerna yttrade försvarsutskottetn att 50000 kronor årligen borde ställas till Kungl Majts förfoganden för att efter vederbörande myndigheters hörande användas dels därnså befunnes lämpligast för bestridande av pastoralvård inom armén dels förnde värnpliktigas andliga vård i övrigt utövad genom förbundet Soldaternasnvänner eller eljest Detta förslag bifölls av riksdagen TI anledning av dettanbeslut anmodades arméförvaltningens civila departement att avge yttrandenDepartementet anförde att det ville synas som om riksdagen avsett att anslagetn icke borde fördelas efter en viss allmän schablon utan efter prövning invarje särskilt fall Riksdagens uttalande att anslaget borde användas tillnpastoralvård där så befunnes lämpligast gåve anledning till antagandet yttraden departementet att en undersökning från dess sida förutsattes huruvidani det enskilda fallet den andliga vården vid truppförbandet bäst främjadesngenom anslag till pastoralvård eller genom anslag till soldathem eller liknandenverksamhet Då civila departementet förklarade sig sakna möjlighet att anställan en sådan undersökning anslöt sig departementet till det från flera hållnframkomna förslaget att en utredning genom särskilda sakkunniga komme tillnstånd innan en mera definitiv ordning för anslagets disposition fastställdes,seg
Enligt arméförvaltningens samtidigt avgivna förslag verkställdes en fördelningn av medlen för första halvåret varjämte tillsattes sakkunniga som skullenutreda frågan Dessa sakkunniga bestodo av en regementspastor och en representantn för förbundet Soldaternas vänner samt professor Johan Bergman somnordförande,seg
De sakkunniga föreslogo anställandet av militärpastorer vid samtliga truppförbandn Vid varje truppförband ville de ha ett slags andligt soldatråd somnskulle handhava själavården under ledning av vederbörande militärbefäl Särskiltn utsedda personer och frivilliga krafter som organiserats för ändamåletnskulle anlitas Till och med vid de förläggningsplatser för samvetsömma värnpliktigan som finnas ville de sakkunniga att den andliga vården skulle ordnasnfastän ju där nästan varenda man själv är pastor Kungl Majt skulle vidarenenligt sakkunnigeförslaget utse en centralstyrelse för den andliga vården vidnarmén vilken styrelse skulle bestå av en officer eller förutvarande officer ennpräst 1 statskyrkan en representant för den frivilliga andliga verksamhete,seg
er Denna fråga sammanhänger emellertid som var och en mera initieradn vet med frågan om folkskolornas och därmed folkskoleseminariernasn ställning i vårt land ävensom med frågan om folkskolan såsom bottenskolan För närvarande pågår som kanske herrarna alldeles förbisett ennutredning rörande frågan om folkskolornas överflyttande från de kyrkligan till de borgerliga kommunerna Därmed följer naturligtvis ocksånseminariernas sekularisering och om den frågan kommer att lösas påndet sättet och i den riktningen kommer det att framtvinga anordnandetnav en mellaninstans av borgerlig karaktär mellan folkskolorna seminariernan och  ifall folkskolan blir bottenskola  även de allmänna läroverkenn å ena sidan och läroverksöverstyrelsen å den andra En sådannmåste finnas och kan icke undvaras Således är man så vitt jag kannfinna alldeles för tidigt ute då man vill avskaffa den mellaninstans somnfinnes utan att sätta något annat i stället och det ligger en icke obetydlign risk däri,seg
Skulle det förslag som föreligger bifallas av riksdagen skulle följdenn antagligen bli den att i stället för biskoparna som eforer skulle mannnödgas anordna en provisorisk mellaninstans ett slags provisoriskt inspektoratn eller så Man vet alls icke huru detta kan slå ut det kan blivannågot som binder och hindrar den reform man i framtiden helst önskarnsedan folkundervisningens ställning för framtiden blivit utredd och klarlagdn Det kan hända att man genom att på denna punkt gå i förvägnskapar en organisation som det kan bliva svårt att komma ifrån Detnmöter inga svårigheter att i framtiden komma ifrån biskoparna såsom eforern om så skulle behövas Eforatet är en syssla som följer med biskopsämbetetn och denna syssla kan fråntagas biskoparna när som helst underndet att en annan institution kanhända kommer att binda på ett annatnsätt De sysslor som åligga eforerna förrättas av biskoparna utan ersättningn såsom tillhörande deras ämbeten men jag är icke säker på attnde uppgifter som nu åligga biskoparna såsom eforer och vilka uppgiftern kanske icke äro så vidlyftiga men dock taga sin tid och kunna varanganska besvärliga skulle komma att förrättas utan ersättning om denbleve överflyttade till en annan institution eller andra personer Det kannhända att det bleve nödvändigt att lämna arvode och sedan bleve detnsvårt att avsätta dem som uppbära dessa arvoden Jag tror att det ärnen ganska klok skolpolitik ifall man nu icke binder sig utan följer derasnråd som yrka bifall till reservationen och detta i skolans eget intressenoch med stöd av överstyrelsens eget uttalande i sake,seg
Jag skall alltså herr talman be att få yrka bifall till reservatione,seg
Herr Schedin För att icke ytterligare förlänga den redan nunlångt utsträckta debatten i denna fråga skall jag inskränka mig till attnhelt enkelt yrka avslag på motionen och utskottets betänkande samt bifallntill den vid betänkandet fogade reservatione,seg
Herr Hellberg Herr talman Jag hör till dem som menanatt detta är en liten fråga och denna min uppfattning synes mig bestyrkas,seg
Herr SPÅNGBERG Herr talman Närnvi nu skola diskutera frågan om stödnåt svensk film bör man kanske börjanmed att konstatera att det inte gällernbidrag i den ordning vi är vana vid indenna kammare Tack vare nöjesskattenn är filmen som bekant en mycketngod inkomstkälla för staten och kommunernan och den kommer att bli detni fortsättningen även med ett bifall tillnnågot av de positiva förslag som hanframförts i motionerna och i utskottetsnförevarande utlåtande,seg
Det är väl bekant att den svenskanfilmen ger ungefär 16 miljoner kronornom året i nöjesskatt varav omkring 12nmiljoner inflyta till statskassan medann4 miljoner gå till kommunerna Filmproduktionenn går däremot med en förlustn på mellan 3 och 4 miljoner kronorn Inga företag kunna i längden drivasn under sådana betingelser och filmproduktionenn utgör som vi erfarit intennågot undantag Vi känna till filmstoppetn och det råder knappast någon tvekann om att detta kommer att fortsättanom inte den restitution av nöjesskattnsom här är föreslagen bifalles,seg
Man kan ha olika uppfattningar omnfilmens betydelse Den diskuteras junganska ofta och det finns de som ansenatt vi inte behöva någon film alls ochnatt man reder sig lika bra utan den Denflesta äro nog ändå eniga om att filmennär en betydelsefull kulturfaktor somnman inte kan komma förbi Den drarnstörre publik än någon annan konstartnDärtill kommer att publiken i första,seg
Herr Hage Herr talman Den fråga som här beröres har vid upprepaden tillfällen varit föremål för riksdagens behandling Det gäller ju att sökanåstadkomma att de livräntetagare och understödstagare som ha ersättning enligtn den gamla olycksfallsförsäkringslagen av 1901 och som uppbära en mycketn mindre ersättning än de som åtnjuta ersättning enligt den nya lagen avn1916 skola kunna få något litet tillskott för att få det en smula bättre ställtnoch med avseende på sina inkomster komma litet närmare de livräntetagarensom få sin ersättning enligt den nya lagen De människor som det här gällernatt hjälpa äro i allmänhet tämligen gamla och de äro ej så många till antaletnAllteftersom åren gå blir deras antal mindre och mindre och man torde kunnan göra det påståendet att om en sådan reform som den jag ifrågasatt mednmitt utredningsförslag kunde genomföras så är det troligt att det icke skullenkosta staten så synnerligen mycket,seg
Det är inte minst med hänsyn härtill som jag vågat mig på att nu återigennföra fram denna fråga om att bereda dessa gamla livräntetagare någon litennförbättring i deras inkomster Då jag nu återkommit med denna framställningn har det också berott bl a därpå att man ofta uppvaktas här i riksdagenn det har hänt flera riksdagsmän efter vad jag har mig bekant  med brevnfrån dessa livräntetagare där de undra över varpå det kan bero att de somnfalla under den gamla lagens bestämmelser få en så avsevärt mycket mindrenersättning än de som komma under den nya fördelaktigare lagen Det är nämligenn en mycket stor skillnad mellan beloppen för dessa båda kategorier Denpåpeka också att när det gäller sådana gamla livräntetagare från 1901 som,seg
